xload,zload,max_mesh,decknodes,piernodes,time,min_d,max_d,mean_d,min_s,max_s,mean_s,shell-size,deck-size,pier-size
35, 9.65, 0.55, 16351, 4140, 190.5756540729999, -0.00030986237257392705, 0.000112633, -3.7475412075632445e-06, -5.907650992176542, 13.0083301, 0.016572063571462008, 0.19466045451339828, 0.2122511199601792, 0.1245421075241466
35, 9.65, 0.54, 16351, 4140, 173.70513821300028, -0.00030986237257392705, 0.000112633, -3.7475412075632445e-06, -5.907650992176542, 13.0083301, 0.016572063571462008, 0.19466045451339828, 0.2122511199601792, 0.1245421075241466
35, 9.65, 0.53, 17085, 4320, 224.621210360001, -0.000310014369191081, 0.000112794, -3.7464776948894767e-06, -5.911410651540095, 13.009185100000002, 0.016578109180582168, 0.18614220783568108, 0.20305357142857144, 0.11888110263668539
35, 9.65, 0.52, 18473, 4500, 361.80903910300003, -0.00031007593017239694, 0.00011282, -3.7471316498009573e-06, -5.913079074917903, 13.0101107, 0.016585234369076347, 0.17319232508131346, 0.18764026402640266, 0.11371235904378603
35, 9.65, 0.51, 19320, 4500, 332.5278185620009, -0.0003104645558523771, 0.000112866, -3.7498846874354024e-06, -5.897942868792629, 13.3008497, 0.016563395656669092, 0.16699184030455982, 0.17936274252063727, 0.11371235904378603
35, 9.65, 0.5, 19964, 4500, 304.3222989629994, -0.00031068737086326667, 0.000112755, -3.7520385113727507e-06, -5.898635883486499, 13.455620800000002, 0.01651989678970974, 0.16257285549756395, 0.17355006105006107, 0.11371235904378603
35, 9.65, 0.49, 20832, 5508, 369.463634017, -0.0003108589190131447, 0.000112789, -3.753728759475234e-06, -5.9432303279652405, 13.4587248, 0.016509553238001573, 0.15098201302228229, 0.16624269005847955, 0.09299144028473279
35, 9.65, 0.48, 21854, 5712, 338.39165570600017, -0.00031088088796543754, 0.000112849, -3.754024133946179e-06, -5.943612067465697, 13.4590681, 0.01651073936609556, 0.14414194392403526, 0.15841460016717748, 0.08941484642762768
35, 9.65, 0.47, 22400, 5712, 483.2639919459998, -0.00031092720433518095, 0.000112864, -3.7561745703712965e-06, -5.9250279019792735, 13.5747635, 0.01648291398053926, 0.14131563129807378, 0.1545182769398016, 0.08941484642762768
35, 9.65, 0.46, 23000, 5712, 367.1612385440003, -0.00031093120433518085, 0.000112911, -3.756031070587427e-06, -5.92505024075427, 13.574816899999998, 0.016482071057338624, 0.13834813792687656, 0.1504697631335186, 0.08941484642762768
35, 9.65, 0.45, 23735, 5712, 456.96287592800036, -0.0003116663071275101, 0.000112835, -3.7576926868928023e-06, -5.926682411334125, 13.863689399999998, 0.016447738308236384, 0.13487226969732413, 0.1457820512820513, 0.08941484642762768
35, 9.65, 0.44, 24644, 5712, 401.0727715280009, -0.00031173146720425184, 0.000112854, -3.7589756085419723e-06, -5.910162109334065, 13.8814284, 0.016460786320266194, 0.1308147405247211, 0.1403827160493827, 0.08941484642762768
35, 9.65, 0.43, 25544, 6384, 480.50170170300044, -0.000311806226014379, 0.000112921, -3.7597210244445447e-06, -5.912535618302175, 13.881824, 0.01646405973199925, 0.12449747972060063, 0.1354012860204811, 0.08047336178483326
35, 9.65, 0.42, 26265, 6384, 503.2859542360002, -0.00031183915739057996, 0.000112965, -3.7606623893098405e-06, -5.895436687301997, 14.1023469, 0.01643297194226758, 0.12173241811426402, 0.13166975451597962, 0.08047336178483326
35, 9.65, 0.41, 26574, 6384, 496.7969021459994, -0.00031177886452641267, 0.000112957, -3.761666172165338e-06, -5.8958656920569315, 14.205004800000001, 0.016388206803030284, 0.12058463602444566, 0.13013275349050127, 0.08047336178483326
35, 9.65, 0.4, 27772, 6612, 2206.461432577, -0.0003121161635779069, 0.000112906, -3.7626248198894097e-06, -5.8969053091799974, 14.2514734, 0.01642128241695188, 0.11549221713257665, 0.12447728516694034, 0.07749286690391352
35, 9.65, 0.39
